CVEGEO,Nomestado,Nommunicipio,Idcultivo,Nomcultivo,Idciclo,Nomcicloproductivo,Volumenproduccion,Valorproduccion
13003,Hidalgo,Actopan,6120000,Chile verde,2,Primavera-Verano,900.0,26716680.0
13003,Hidalgo,Actopan,6330000,Coliflor,2,Primavera-Verano,160.0,1208000.0
13003,Hidalgo,Actopan,6840000,Frijol,2,Primavera-Verano,48.91,628493.5
13003,Hidalgo,Actopan,6840000,Frijol,2,Primavera-Verano,86.57,1134067.0
13003,Hidalgo,Actopan,7470000,Maíz forrajero en verde,2,Primavera-Verano,1737.5,1432568.75
13003,Hidalgo,Actopan,7490000,Maíz grano,2,Primavera-Verano,91.2,442320.0
13003,Hidalgo,Actopan,7490000,Maíz grano,2,Primavera-Verano,9401.1,56638807.17
13003,Hidalgo,Actopan,8970000,Tomate rojo (jitomate),2,Primavera-Verano,1657.5,19558500.0
13003,Hidalgo,Actopan,9320000,Zempoalxochitl,2,Primavera-Verano,23.75,89062.5
13003,Hidalgo,Actopan,5490000,Avena forrajera en verde,2,Primavera-Verano,242.1,60525.0
13003,Hidalgo,Actopan,5900000,Cebada forrajera en verde,2,Primavera-Verano,970.92,252439.2
13003,Hidalgo,Actopan,6840000,Frijol,2,Primavera-Verano,29.16,371790.0
13003,Hidalgo,Actopan,6840000,Frijol,2,Primavera-Verano,21.25,274125.0
13003,Hidalgo,Actopan,7490000,Maíz grano,2,Primavera-Verano,304.96,2271952.0
13003,Hidalgo,Actopan,5170000,Alfalfa,3,Perennes,165546.0,62309858.94
13003,Hidalgo,Actopan,6530000,Durazno,3,Perennes,12.75,374850.0
13003,Hidalgo,Actopan,6530000,Durazno,3,Perennes,7.36,201075.2
13003,Hidalgo,Actopan,6530000,Durazno,3,Perennes,7.16,157520.0
13003,Hidalgo,Actopan,7450000,Maguey pulquero,3,Perennes,480.6,3340294.96
13003,Hidalgo,Actopan,9120000,Tuna,3,Perennes,3901.44,17010278.4
13003,Hidalgo,Actopan,9120000,Tuna,3,Perennes,81.9,342342.0
13009,Hidalgo,El Arenal,5490000,Avena forrajera en verde,1,Otoño-Invierno,1728.85,338612.56
13009,Hidalgo,El Arenal,5900000,Cebada forrajera en verde,1,Otoño-Invierno,189.0,67095.0
13009,Hidalgo,El Arenal,5490000,Avena forrajera en verde,2,Primavera-Verano,326.25,83193.75
13009,Hidalgo,El Arenal,5740000,Calabacita,2,Primavera-Verano,47.2,273833.63
13009,Hidalgo,El Arenal,6120000,Chile verde,2,Primavera-Verano,70.72,509891.2
13009,Hidalgo,El Arenal,6330000,Coliflor,2,Primavera-Verano,178.12,1337681.2
13009,Hidalgo,El Arenal,6840000,Frijol,2,Primavera-Verano,8.36,13.04
13009,Hidalgo,El Arenal,6840000,Frijol,2,Primavera-Verano,12.88,167440.0
13009,Hidalgo,El Arenal,7490000,Maíz grano,2,Primavera-Verano,4382.09,21034032.0
13009,Hidalgo,El Arenal,8970000,Tomate rojo (jitomate),2,Primavera-Verano,1107.0,13084740.0
13009,Hidalgo,El Arenal,5490000,Avena forrajera en verde,2,Primavera-Verano,305.0,91100.45
13009,Hidalgo,El Arenal,5900000,Cebada forrajera en verde,2,Primavera-Verano,172.71,46631.7
13009,Hidalgo,El Arenal,6840000,Frijol,2,Primavera-Verano,85.6,1087120.0
13009,Hidalgo,El Arenal,6840000,Frijol,2,Primavera-Verano,14.97,191616.0
13009,Hidalgo,El Arenal,7490000,Maíz grano,2,Primavera-Verano,878.23,6542813.5
13009,Hidalgo,El Arenal,5170000,Alfalfa,3,Perennes,5546.0,2034106.42
13009,Hidalgo,El Arenal,6530000,Durazno,3,Perennes,65.28,2288064.0
13009,Hidalgo,El Arenal,7920000,Nopalitos,3,Perennes,3642.8,31255224.0
13009,Hidalgo,El Arenal,7450000,Maguey pulquero,3,Perennes,486.0,3424467.78
13009,Hidalgo,El Arenal,7920000,Nopalitos,3,Perennes,241.44,1813214.4
13009,Hidalgo,El Arenal,9120000,Tuna,3,Perennes,1234.35,7986244.5
13009,Hidalgo,El Arenal,9120000,Tuna,3,Perennes,38.4,162432.0
13023,Hidalgo,Francisco I. Madero,5490000,Avena forrajera en verde,1,Otoño-Invierno,3123.22,604780.32
13023,Hidalgo,Francisco I. Madero,5900000,Cebada forrajera en verde,1,Otoño-Invierno,1644.3,575505.0
13023,Hidalgo,Francisco I. Madero,9090000,Triticale forrajero en verde,1,Otoño-Invierno,63.2,36656.0
13023,Hidalgo,Francisco I. Madero,5490000,Avena forrajera en verde,2,Primavera-Verano,340.8,81792.0
13023,Hidalgo,Francisco I. Madero,5740000,Calabacita,2,Primavera-Verano,1009.55,3925341.0
13023,Hidalgo,Francisco I. Madero,5900000,Cebada forrajera en verde,2,Primavera-Verano,245.52,55242.0
13023,Hidalgo,Francisco I. Madero,6120000,Chile verde,2,Primavera-Verano,186.96,1131108.0
13023,Hidalgo,Francisco I. Madero,6330000,Coliflor,2,Primavera-Verano,162.5,1218750.0
13023,Hidalgo,Francisco I. Madero,6840000,Frijol,2,Primavera-Verano,63.76,825692.0
13023,Hidalgo,Francisco I. Madero,6840000,Frijol,2,Primavera-Verano,118.18,1554067.0
13023,Hidalgo,Francisco I. Madero,7470000,Maíz forrajero en verde,2,Primavera-Verano,2465.48,2015529.9
13023,Hidalgo,Francisco I. Madero,7490000,Maíz grano,2,Primavera-Verano,86.9,417989.0
13023,Hidalgo,Francisco I. Madero,7490000,Maíz grano,2,Primavera-Verano,27148.51,139000371.2
13023,Hidalgo,Francisco I. Madero,8970000,Tomate rojo (jitomate),2,Primavera-Verano,172.5,2083800.0
13023,Hidalgo,Francisco I. Madero,9320000,Zempoalxochitl,2,Primavera-Verano,14.1,54567.0
13023,Hidalgo,Francisco I. Madero,5490000,Avena forrajera en verde,2,Primavera-Verano,83.4,21684.0
13023,Hidalgo,Francisco I. Madero,5900000,Cebada forrajera en verde,2,Primavera-Verano,160.3,43281.0
13023,Hidalgo,Francisco I. Madero,6840000,Frijol,2,Primavera-Verano,3.52,45408.0
13023,Hidalgo,Francisco I. Madero,6840000,Frijol,2,Primavera-Verano,2.65,34185.0
13023,Hidalgo,Francisco I. Madero,7490000,Maíz grano,2,Primavera-Verano,69.76,519712.0
13023,Hidalgo,Francisco I. Madero,5170000,Alfalfa,3,Perennes,249472.5,92671549.58
13023,Hidalgo,Francisco I. Madero,7450000,Maguey pulquero,3,Perennes,166.0,1168845.84
13023,Hidalgo,Francisco I. Madero,9120000,Tuna,3,Perennes,93.48,729144.0
13023,Hidalgo,Francisco I. Madero,9120000,Tuna,3,Perennes,34.84,149115.2
13054,Hidalgo,San Salvador,5490000,Avena forrajera en verde,1,Otoño-Invierno,1168.5,230755.38
13054,Hidalgo,San Salvador,5900000,Cebada forrajera en verde,1,Otoño-Invierno,2332.35,839646.0
13054,Hidalgo,San Salvador,7110000,Haba verde,1,Otoño-Invierno,12.79,42207.0
13054,Hidalgo,San Salvador,9090000,Triticale forrajero en verde,1,Otoño-Invierno,51.78,28479.0
13054,Hidalgo,San Salvador,5490000,Avena forrajera en verde,2,Primavera-Verano,339.38,74663.6
13054,Hidalgo,San Salvador,5740000,Calabacita,2,Primavera-Verano,1458.47,5533016.4
13054,Hidalgo,San Salvador,5900000,Cebada forrajera en verde,2,Primavera-Verano,422.61,95298.56
13054,Hidalgo,San Salvador,6120000,Chile verde,2,Primavera-Verano,477.68,3343760.0
13054,Hidalgo,San Salvador,6330000,Coliflor,2,Primavera-Verano,236.88,1871352.0
13054,Hidalgo,San Salvador,6840000,Frijol,2,Primavera-Verano,58.66,754927.8
13054,Hidalgo,San Salvador,6840000,Frijol,2,Primavera-Verano,104.65,1360450.0
13054,Hidalgo,San Salvador,7490000,Maíz grano,2,Primavera-Verano,201.6,967680.0
13054,Hidalgo,San Salvador,7490000,Maíz grano,2,Primavera-Verano,28309.16,147490723.6
